order_id	customer_id	order_ts	status	currency	total_amount_text	utm_json	updated_at
o_1910	c_0129	2025-05-12T07:21:30Z	Fulfilled	USD	USD 235.22	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	12/05/2025 17:21
o_1911	c_0311	2025/05/12 16:02:08-0500	PAID	USD	$151.59	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	12/05/2025 11:23
o_1912	c_0489	12/05/2025 17:16	PAID	CAD	C$97.67	{"source": "display", "medium": "display", "campaign": "retargeting"}	12/05/2025 22:55
o_1913	c_0515	2025-05-12T12:44:37Z	PAID	USD	USD 228.10	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	12/05/2025 09:12
o_1914	c_0607	2025-05-12T21:22:24Z	PAID	GBP	£545.15	{"source": "search", "medium": "cpc", "campaign": "brand"}	12/05/2025 22:20
o_1915	c_0675	2025-05-12T15:02:03Z	PAID	USD	USD 386.49	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	12/05/2025 11:06
o_1916	c_0738	2025-05-12T17:57:08Z	PAID	CAD	CAD 141.27	{"source": "search", "medium": "cpc", "campaign": "brand"}	12/05/2025 15:08
o_1917	c_0315	2025/05/12 19:20:07-0500	PAID	USD	USD 139.58	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	12/05/2025 11:31
o_1918	c_0043	2025-05-12T20:00:40Z	PAID	eur	EUR 268.88	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	12/05/2025 22:07
o_1919	c_0047	2025-05-12T12:23:23Z	PAID	USD	$559.03	{"source": "search", "medium": "cpc", "campaign": "newsletter"}	12/05/2025 18:54
o_1920	c_0272	2025/05/12 18:08:54-0500	PAID	usd	USD 456.31	{"source": "display", "medium": "display", "campaign": "promo"}	12/05/2025 15:22
o_1921	c_0427	2025/05/13 19:01:16-0500	PAID	EUR	€ 400.38	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	13/05/2025 17:43
o_1922	c_0043	2025-05-13T15:05:57Z	Fulfilled	EUR	14,25	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	13/05/2025 16:14
o_1923	c_0643	2025-05-13T07:15:56Z	paid	USD	USD 56.85	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	13/05/2025 13:36
o_1924	c_0297	2025-05-13T12:00:54Z	PAID	USD	$435.41	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	13/05/2025 22:28
o_1925	c_0310	2025/05/13 14:23:57-0500	PAID	USD	USD 116.06	{"source": "search", "medium": "cpc", "campaign": "brand"}	13/05/2025 10:15
o_1926	c_0726	13/05/2025 12:40	Fulfilled	USD	$266.10	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	13/05/2025 19:10
o_1927	c_0305	2025-05-13T13:25:09Z	PAID	USD	14.8	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	13/05/2025 18:51
o_1928	c_0075	2025/05/13 11:50:52-0500	paid	GBP	GBP 314.09	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	13/05/2025 15:35
o_1929	c_0150	2025/05/13 21:34:25-0500	PAID	USD	$14.26	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	13/05/2025 15:50
o_1930	c_0426	2025/05/13 17:21:19-0500	PAID	CAD	C$331.87	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	13/05/2025 19:28
o_1931	c_0209	2025-05-13T07:34:54Z	Fulfilled	USD	$312.08	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	13/05/2025 21:23
o_1932	c_0148	2025-05-14T08:16:37Z	PAID	USD	$593.93	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	14/05/2025 20:10
o_1933	c_0363	2025-05-14T14:41:49Z	PAID	USD	105,60	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	14/05/2025 18:20
o_1934	c_0779	2025/05/14 08:59:50-0500	PAID	GBP	£147.43	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	14/05/2025 09:53
o_1935	c_0528	2025-05-14T15:46:27Z	Fulfilled	USD	$149.01	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	14/05/2025 10:27
o_1936	c_0327	2025-05-14T12:02:28Z	paid	EUR	€ 47.51	{"source": "email", "medium": "email", "campaign": "promo"}	14/05/2025 08:21
o_1937	c_0426	2025-05-14T19:36:56Z	PAID	CAD	C$120.12	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	14/05/2025 15:04
o_1938	c_0274	2025-05-14T21:33:10Z	Cancelled	USD	137,66	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/05/2025 08:57
o_1939	c_0100	2025/05/14 15:50:59-0500	paid	USD	$19.37	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/05/2025 11:51
o_1940	c_0298	2025/05/14 11:30:50-0500	PAID	GBP	£1,157.15	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	14/05/2025 20:33
o_1941	c_0234	2025-05-14T14:24:16Z	PAID	USD	USD 31.60	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	14/05/2025 12:32
o_1942	c_0336	2025-05-14T16:17:40Z	paid	USD	$443.18	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	14/05/2025 09:34
o_1943	c_0195	2025-05-14T16:33:03Z	PAID	USD	USD 85.89	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/05/2025 21:04
o_1944	c_0424	2025-05-15T11:13:06Z	PAID	USD	USD 14.36	{"source": "search", "medium": "cpc", "campaign": "awareness"}	15/05/2025 16:04
o_1945	c_0777	2025/05/15 19:08:46-0500	PAID	USD	USD 108.35	{"source": "email", "medium": "email", "campaign": "prospecting"}	15/05/2025 13:57
o_1946	c_0094	15/05/2025 14:02	paid	EUR	€ 68.11	{"source": "email", "medium": "email", "campaign": "prospecting"}	15/05/2025 20:03
o_1947	c_0247	15/05/2025 15:40	paid	USD	$43.13	{"source": "display", "medium": "display", "campaign": "newsletter"}	15/05/2025 12:51
o_1948	c_0515	2025-05-15T21:26:27Z	paid	USD	310.19	{"source": "search", "medium": "cpc", "campaign": "brand"}	15/05/2025 15:47
o_1949	c_0064	2025/05/15 20:13:55-0500	PAID	EUR	€ 284.98	{"source": "search", "medium": "cpc", "campaign": "brand"}	15/05/2025 20:33
o_1950	c_0507	2025-05-15T08:30:14Z	PAID	usd	$139.90	{"source": "email", "medium": "email", "campaign": "retargeting"}	15/05/2025 11:14
o_1951	c_0777	2025-05-15T10:35:53Z	PAID	USD	594.72	{"source": "search", "medium": "cpc", "campaign": "awareness"}	15/05/2025 11:16
o_1952	c_0599	2025-05-15T13:09:21Z	PAID	USD	$130.71	{"source": "search", "medium": "cpc", "campaign": "brand"}	15/05/2025 17:35
o_1953	c_0019	2025-05-15T13:16:21Z	Fulfilled	USD	$313.69	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	15/05/2025 11:46
o_1954	c_0442	2025-05-15T14:06:21Z	Refunded	USD	USD 143.89	{"source": "email", "medium": "email", "campaign": "retargeting"}	15/05/2025 11:28
o_1955	c_0745	2025-05-15T10:59:47Z	paid	EUR	€ 166.07	{"source": "email", "medium": "email", "campaign": "retargeting"}	15/05/2025 12:58
o_1956	c_0375	2025-05-16T14:49:06Z	PAID	gbp	GBP 27.60	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	16/05/2025 10:27
o_1957	c_0053	2025/05/16 20:01:15-0500	PAID	USD	$571.15	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/05/2025 08:51
o_1958	c_0576	2025-05-16T13:27:02Z	paid	USD	104.73	{"source": "display", "medium": "display", "campaign": "brand"}	16/05/2025 15:04
o_1959	c_0372	2025-05-16T17:51:05Z	PAID	GBP	GBP 103.55	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	16/05/2025 13:01
o_1960	c_0078	2025-05-16T16:43:17Z	PAID	USD	USD 60.52	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	16/05/2025 19:05
o_1961	c_0685	2025-05-16T17:46:23Z	paid	USD	USD 21.60	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/05/2025 16:09
o_1962	c_0257	2025-05-16T17:20:23Z	PAID	USD	USD 151.43	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	16/05/2025 16:03
o_1963	c_0697	2025-05-16T11:47:28Z	paid	USD	USD 155.61	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	16/05/2025 13:18
o_1964	c_0114	2025-05-16T20:08:10Z	PAID	USD	USD 130.08	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/05/2025 20:35
o_1965	c_0347	2025-05-16T20:09:11Z	PAID	USD	USD 145.86	{"source": "display", "medium": "display", "campaign": "brand"}	16/05/2025 10:38
o_1966	c_0348	2025-05-16T12:47:07Z	PAID	USD	$215.82	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	16/05/2025 09:11
o_1967	c_0187	2025/05/16 19:03:35-0500	Fulfilled	usd	$225.21	{"source": "display", "medium": "display", "campaign": "brand"}	16/05/2025 11:38
o_1968	c_0443	2025/05/16 17:12:54-0500	PAID	USD	USD 792.39	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	16/05/2025 15:51
o_1969	c_0141	2025-05-16T18:27:20Z	paid	USD	$569.23	{"source": "email", "medium": "email", "campaign": "promo"}	16/05/2025 19:51
o_1970	c_0710	2025-05-16T18:36:29Z	Refunded	EUR	EUR 33.79	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	16/05/2025 13:20
o_1971	c_0468	2025-05-16T20:10:14Z	PAID	EUR	582.03	{"source": "display", "medium": "display", "campaign": "brand"}	16/05/2025 15:22
o_1972	c_0130	2025/05/17 15:42:42-0500	PAID	GBP	GBP 309.73	{"source": "email", "medium": "email", "campaign": "prospecting"}	17/05/2025 12:59
o_1973	c_0327	2025/05/17 11:52:55-0500	PAID	EUR	€ 36.25	{"source": "email", "medium": "email", "campaign": "nonbrand"}	17/05/2025 08:48
o_1974	c_0347	2025-05-17T15:56:08Z	PAID	USD	$937.70	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	17/05/2025 12:33
o_1975	c_0305	2025-05-17T10:02:11Z	PAID	USD	USD 889.20	{"source": "display", "medium": "display", "campaign": "retargeting"}	17/05/2025 16:11
o_1976	c_0435	2025/05/17 11:00:08-0500	paid	USD	$630.83	{"source": "email", "medium": "email", "campaign": "prospecting"}	17/05/2025 09:10
o_1977	c_0307	2025-05-17T15:04:17Z	paid	usd	47.37	{"source": "email", "medium": "email", "campaign": "prospecting"}	17/05/2025 09:32
o_1978	c_0378	2025-05-17T16:56:15Z	PAID	CAD	348.88	{"source": "display", "medium": "display", "campaign": "awareness"}	17/05/2025 20:41
o_1979	c_0595	2025-05-18T10:39:48Z	paid	USD	130.91	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/05/2025 22:32
o_1980	c_0598	18/05/2025 20:31	paid	GBP	823.94	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/05/2025 10:17
o_1981	c_0612	2025-05-18T14:18:23Z	paid	CAD	31.55	{"source": "email", "medium": "email", "campaign": "prospecting"}	18/05/2025 20:10
o_1982	c_0272	2025-05-18T11:28:58Z	paid	USD	$631.49	{"source": "search", "medium": "cpc", "campaign": "promo"}	18/05/2025 22:14
o_1983	c_0234	2025-05-18T08:13:19Z	Cancelled	USD	USD 231.92	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	18/05/2025 21:14
o_1984	c_0053	18/05/2025 07:08	PAID	USD	$156.22	{"source": "display", "medium": "display", "campaign": "retargeting"}	18/05/2025 15:10
o_1985	c_0175	2025/05/18 08:56:28-0500	PAID	USD	$19.76	{"source": "search", "medium": "cpc", "campaign": "brand"}	18/05/2025 11:36
o_1986	c_0645	2025-05-18T16:44:23Z	paid	USD	$460.25	{"source": "search", "medium": "cpc", "campaign": "brand"}	18/05/2025 21:47
o_1987	c_0794	2025-05-18T12:35:21Z	paid	EUR	€ 66.79	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/05/2025 13:42
o_1988	c_0721	2025-05-18T13:11:20Z	PAID	USD	USD 277.71	{"source": "search", "medium": "cpc", "campaign": "brand"}	18/05/2025 13:10
o_1989	c_0503	2025-05-19T17:01:22Z	paid	GBP	£477.39	{"source": "email", "medium": "email", "campaign": "newsletter"}	19/05/2025 13:29
o_1990	c_0020	2025-05-19T10:26:35Z	Cancelled	EUR	€ 272.08	{"source": "email", "medium": "email", "campaign": "promo"}	19/05/2025 13:43
o_1991	c_0156	2025-05-19T10:16:20Z	Fulfilled	USD	$892.02	{"source": "search", "medium": "cpc", "campaign": "brand"}	19/05/2025 11:07
o_1992	c_0439	2025-05-19T18:05:33Z	Cancelled	USD	410.23	{"source": "email", "medium": "email", "campaign": "promo"}	19/05/2025 08:21
o_1993	c_0723	2025-05-19T18:20:44Z	paid	EUR	€ 52.36	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	19/05/2025 21:50
o_1994	c_0213	2025/05/19 14:33:42-0500	paid	USD	USD 21.58	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	19/05/2025 09:15
o_1995	c_0333	2025-05-19T09:54:48Z	paid	GBP	£250.76	{"source": "email", "medium": "email", "campaign": "newsletter"}	19/05/2025 16:15
o_1996	c_0539	2025-05-19T20:37:34Z	Cancelled	USD	12.97	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	19/05/2025 10:10
o_1997	c_0285	2025-05-19T16:21:05Z	PAID	EUR	€ 46.71	{"source": "search", "medium": "cpc", "campaign": "brand"}	19/05/2025 08:14
o_1998	c_0546	2025-05-19T20:51:11Z	PAID	gbp	£139.83	{"source": "search", "medium": "cpc", "campaign": "brand"}	19/05/2025 22:38
o_1999	c_0311	2025-05-19T14:47:03Z	PAID	usd	USD 244.11	{"source": "search", "medium": "cpc", "campaign": "brand"}	19/05/2025 08:06
o_2000	c_0683	2025-05-19T21:47:45Z	PAID	USD	$234.03	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	19/05/2025 14:22
o_2001	c_0698	2025-05-19T18:35:56Z	PAID	EUR	EUR 201.41	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	19/05/2025 11:59
o_2002	c_0702	2025-05-19T10:30:15Z	paid	usd	USD 453.28	{"source": "display", "medium": "display", "campaign": "awareness"}	19/05/2025 19:36
o_2003	c_0530	2025-05-19T08:41:42Z	PAID	EUR	€ 166.19	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	19/05/2025 10:16
o_2004	c_0253	2025-05-19T07:49:06Z	PAID	USD	$154.18	{"source": "email", "medium": "email", "campaign": "promo"}	19/05/2025 15:57
o_2005	c_0266	19/05/2025 15:05	PAID	USD	$143.04	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	19/05/2025 21:29
o_2006	c_0790	2025-05-20T14:47:32Z	PAID	gbp	£116.16	{"source": "display", "medium": "display", "campaign": "retargeting"}	20/05/2025 21:04
o_2007	c_0707	2025-05-20T21:58:49Z	PAID	USD	1020.25	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	20/05/2025 12:55
o_2008	c_0423	2025/05/20 18:21:19-0500	Fulfilled	USD	155.42	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	20/05/2025 13:29
o_2009	c_0574	2025-05-20T08:32:28Z	PAID	USD	$433.97	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	20/05/2025 17:31
o_2010	c_0257	20/05/2025 10:34	PAID	USD	520.17	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	20/05/2025 19:22
o_2011	c_0693	2025/05/20 21:15:19-0500	PAID	eur	EUR 40.46	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	20/05/2025 08:16
o_2012	c_0405	2025/05/20 21:20:25-0500	PAID	USD	$196.89	{"source": "email", "medium": "email", "campaign": "prospecting"}	20/05/2025 11:11
o_2013	c_0298	2025/05/20 20:55:46-0500	paid	GBP	GBP 228.37	{"source": "display", "medium": "display", "campaign": "retargeting"}	20/05/2025 22:33
o_2014	c_0306	2025/05/20 09:20:00-0500	paid	usd	209.15	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	20/05/2025 17:25
o_2015	c_0263	2025-05-20T07:38:06Z	PAID	EUR	EUR 291.99	{"source": "email", "medium": "email", "campaign": "prospecting"}	20/05/2025 10:24
o_2016	c_0195	21/05/2025 08:43	Cancelled	USD	USD 107.53	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	21/05/2025 19:48
o_2017	c_0714	2025-05-21T16:46:47Z	paid	USD	$123.96	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	21/05/2025 20:11
o_2018	c_0576	2025/05/21 08:54:36-0500	Fulfilled	USD	USD 245.88	{"source": "display", "medium": "display", "campaign": "prospecting"}	21/05/2025 19:14
o_2019	c_0249	2025-05-21T18:52:10Z	PAID	usd	USD 282.54	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	21/05/2025 11:10
o_2020	c_0631	2025-05-21T18:52:36Z	PAID	USD	$747.55	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	21/05/2025 12:43
o_2021	c_0223	2025/05/21 15:18:50-0500	PAID	USD	USD 16.59	{"source": "display", "medium": "display", "campaign": "retargeting"}	21/05/2025 11:35
o_2022	c_0686	2025-05-21T16:04:56Z	PAID	eur	EUR 18.98	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	21/05/2025 10:22
o_2023	c_0232	21/05/2025 19:51	paid	USD	300.17	{"source": "display", "medium": "display", "campaign": "nonbrand"}	21/05/2025 09:33
o_2024	c_0063	2025-05-21T12:29:10Z	PAID	USD	90,00	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	21/05/2025 20:09
o_2025	c_0360	2025-05-21T14:02:02Z	Cancelled	usd	139.32	{"source": "display", "medium": "display", "campaign": "prospecting"}	21/05/2025 19:39
o_2026	c_0735	22/05/2025 08:34	PAID	gbp	£15.90	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	22/05/2025 20:16
o_2027	c_0097	2025/05/22 10:48:30-0500	Refunded	USD	201,42	{"source": "search", "medium": "cpc", "campaign": "brand"}	22/05/2025 09:39
o_2028	c_0790	2025-05-22T07:27:44Z	PAID	GBP	£34.81	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	22/05/2025 21:24
o_2029	c_0010	2025-05-22T10:13:16Z	PAID	usd	USD 72.00	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	22/05/2025 19:40
o_2030	c_0417	22/05/2025 17:52	Cancelled	CAD	C$218.29	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	22/05/2025 09:05
o_2031	c_0488	2025-05-22T12:01:09Z	PAID	USD	$238.44	{"source": "search", "medium": "cpc", "campaign": "brand"}	22/05/2025 09:08
o_2032	c_0181	2025/05/22 08:54:43-0500	Fulfilled	USD	USD 457.83	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	22/05/2025 09:52
o_2033	c_0662	2025/05/22 14:51:54-0500	Fulfilled	USD	USD 19.99	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	22/05/2025 11:03
o_2034	c_0788	2025-05-22T15:21:45Z	Fulfilled	USD	568.33	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	22/05/2025 12:18
o_2035	c_0588	2025-05-22T20:48:18Z	Cancelled	usd	USD 57.26	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	22/05/2025 16:34
o_2036	c_0457	23/05/2025 12:42	PAID	USD	USD 276.17	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	23/05/2025 18:19
o_2037	c_0624	2025-05-23T16:38:22Z	paid	USD	42.39	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	23/05/2025 14:18
o_2038	c_0428	2025-05-23T15:32:09Z	PAID	CAD	C$113.87	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	23/05/2025 14:38
o_2039	c_0407	2025-05-23T13:53:23Z	PAID	EUR	EUR 13.04	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	23/05/2025 08:20
o_2040	c_0170	2025/05/23 10:48:59-0500	PAID	CAD	CAD 237.54	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	23/05/2025 21:30
o_2041	c_0739	2025-05-23T21:24:45Z	PAID	USD	$556.87	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	23/05/2025 12:54
o_2042	c_0306	2025-05-23T10:37:11Z	PAID	USD	USD 1056.29	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	23/05/2025 10:24
o_2043	c_0103	2025/05/23 14:55:48-0500	PAID	USD	$133.49	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	23/05/2025 20:46
o_2044	c_0292	2025-05-23T20:34:59Z	PAID	EUR	EUR 25.40	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	23/05/2025 12:25
o_2045	c_0553	2025-05-23T19:36:04Z	PAID	EUR	€ 297.67	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	23/05/2025 10:43
o_2046	c_0427	23/05/2025 14:18	PAID	eur	€ 106.87	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	23/05/2025 08:16
o_2047	c_0724	2025-05-23T17:46:39Z	Refunded	USD	22,78	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	23/05/2025 14:13
o_2048	c_0480	23/05/2025 15:16	paid	usd	$209.83	{"source": "email", "medium": "email", "campaign": "promo"}	23/05/2025 09:39
o_2049	c_0198	2025-05-23T08:41:12Z	PAID	USD	USD 248.52	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	23/05/2025 08:39
o_2050	c_0167	2025-05-24T07:10:14Z	PAID	CAD	C$266.30	{"source": "display", "medium": "display", "campaign": "awareness"}	24/05/2025 16:28
o_2051	c_0470	2025-05-24T12:34:31Z	paid	USD	$1032.30	{"source": "display", "medium": "display", "campaign": "retargeting"}	24/05/2025 08:19
o_2052	c_0015	2025/05/24 19:13:24-0500	PAID	USD	$273.42	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	24/05/2025 15:19
o_2053	c_0346	2025-05-24T21:12:34Z	PAID	EUR	EUR 218.31	{"source": "display", "medium": "display", "campaign": "retargeting"}	24/05/2025 21:55
